frame_id,seq,sec,nsec,     ,pos_joint1,pos_joint2,pos_joint2,pos_joint4,pos_joint5,pos_joint6,     ,vel_joint1,vel_joint2,vel_joint3,vel_joint4,vel_joint5,vel_joint6

,0,1608313887,351671868, ,0.624476,-1.85921,-1.25244,-1.65515,1.65942,-0.20402, ,0,0,-0,0,-1.23931e-25,0,
,0,1608313887,353653201, ,0.624476,-1.85916,-1.25241,-1.65515,1.65939,-0.204007, ,0,0,-0,0,-1.20915e-27,0,
,0,1608313887,355640804, ,0.6245,-1.85917,-1.25243,-1.65518,1.65942,-0.204007, ,0,0,-0,0,-1.17972e-29,0,
,0,1608313887,357673057, ,0.624476,-1.85922,-1.25246,-1.65513,1.65944,-0.204044, ,0,0,-0,0,-1.151e-31,0,
,0,1608313887,359657386, ,0.624513,-1.85919,-1.25244,-1.65515,1.65937,-0.20402, ,0,0,-0,0,-1.12299e-33,0,
,0,1608313887,361654098, ,0.624488,-1.85921,-1.25243,-1.65518,1.65942,-0.204068, ,0,0,-0,0,-1.09566e-35,0,
,0,1608313887,363660529, ,0.624476,-1.85919,-1.25244,-1.65514,1.65944,-0.204031, ,0,0,-0,0,-1.06899e-37,0,
,0,1608313887,365681942, ,0.624488,-1.85922,-1.25242,-1.65518,1.65942,-0.204031, ,0,0,-0,0,-1.04297e-39,0,
,0,1608313887,367659227, ,0.624476,-1.85921,-1.25243,-1.65513,1.6594,-0.204031, ,0,0,-0,0,-1.01762e-41,0,
,0,1608313887,369653826, ,0.6245,-1.85919,-1.25244,-1.65514,1.65942,-0.204079, ,0,0,-0,0,-9.94922e-44,0,
,0,1608313887,371649699, ,0.6245,-1.85919,-1.25243,-1.65514,1.65941,-0.204031, ,0,0,-0,0,-1.4013e-45,0,
,0,1608313887,373645616, ,0.624465,-1.85917,-1.25242,-1.65517,1.65944,-0.204007, ,0,0,-0,0,-0,0,
,0,1608313887,375650035, ,0.624488,-1.85919,-1.25248,-1.65515,1.65945,-0.203996, ,0,0,-0,0,0,0,
,0,1608313887,377648329, ,0.624488,-1.85917,-1.25244,-1.65517,1.6594,-0.204068, ,0,0,-0,0,0,0,
,0,1608313887,379642054, ,0.624513,-1.85917,-1.25247,-1.65517,1.65944,-0.20402, ,0,0,-0,0,0,0,
,0,1608313887,381652132, ,0.624476,-1.85915,-1.25246,-1.65513,1.6594,-0.204031, ,0,0,-0,0,0,0,
,0,1608313887,383640449, ,0.624453,-1.85915,-1.25244,-1.65517,1.65944,-0.20402, ,0,0,-0,0,0,0,
,0,1608313887,385650909, ,0.624488,-1.85916,-1.25243,-1.65517,1.65941,-0.204031, ,0,0,-0,0,0,0,
,0,1608313887,387658697, ,0.624453,-1.85917,-1.25246,-1.65514,1.65945,-0.20402, ,0,0,-0,0,0,0,
,0,1608313887,389648530, ,0.624488,-1.85916,-1.25247,-1.65514,1.65942,-0.204031, ,0,0,-0,0,0,0,
,0,1608313887,391645630, ,0.624465,-1.85918,-1.25246,-1.65519,1.65942,-0.20402, ,0,0,-0,0,0,0,
,0,1608313887,393655105, ,0.624476,-1.85924,-1.25243,-1.65515,1.65947,-0.204007, ,0,0,-0,0,0,0,
,0,1608313887,395645534, ,0.624488,-1.85922,-1.25246,-1.65514,1.65942,-0.204068, ,0,0,-0,0,0,0,
,0,1608313887,397641240, ,0.624476,-1.85916,-1.25248,-1.6552,1.65945,-0.204068, ,0,0,-0,0,0,0,
,0,1608313887,399687002, ,0.624465,-1.85917,-1.25243,-1.65515,1.6594,-0.20402, ,0,0,-0,0,0,0,
