frame_id,seq,sec,nsec,     ,pos_joint1,pos_joint2,pos_joint2,pos_joint4,pos_joint5,pos_joint6,     ,vel_joint1,vel_joint2,vel_joint3,vel_joint4,vel_joint5,vel_joint6

,0,1606844115,646234359, ,0.747586,-1.88025,-1.66647,0.365268,1.74152,-0.592464, ,2.16221e-05,0.00192891,-0.00126449,0.000800319,0.00247484,-0.00236118,
,1,1606844115,662137135, ,0.747586,-1.88022,-1.66649,0.365281,1.74156,-0.592502, ,-0.000729853,-0.00263645,-0.00198584,-0.000107355,-0.00191461,-0.00139084,
,2,1606844115,678039911, ,0.747575,-1.88026,-1.66652,0.365279,1.74153,-0.592524, ,-9.84615e-05,0.00325561,-0.000544503,0.00193494,-0.00120077,0.00299259,
,3,1606844115,693942687, ,0.747573,-1.88021,-1.66653,0.36531,1.74151,-0.592476, ,0.000871792,-0.00187802,0.00203386,-0.00397579,0.000488456,-0.000353645,
,4,1606844115,709845463, ,0.747587,-1.88024,-1.6665,0.365247,1.74152,-0.592482, ,0.00128401,-0.00120967,-5.42019e-05,0.00276982,0.000920117,0.00101754,
,5,1606844115,725748239, ,0.747607,-1.88026,-1.6665,0.365291,1.74153,-0.592466, ,-0.000845135,0.00323511,4.51294e-05,-0.000897943,-0.000855307,-0.00210267,
,6,1606844115,741651015, ,0.747594,-1.88021,-1.6665,0.365276,1.74152,-0.592499, ,-0.00122926,-0.00233376,0.00116724,-0.000390824,0.000564693,-0.000706403,
,7,1606844115,757553791, ,0.747574,-1.88024,-1.66648,0.36527,1.74153,-0.59251, ,0.00179362,0.00299322,-0.000752474,0.000496798,-0.000305743,0.00120204,
,8,1606844115,773456567, ,0.747603,-1.8802,-1.66649,0.365278,1.74152,-0.592491, ,-0.000898804,-0.000492929,-7.15012e-05,0.000528531,-5.37007e-05,-0.00186434,
,9,1606844115,789359343, ,0.747589,-1.8802,-1.66649,0.365286,1.74152,-0.592521, ,-0.000198277,-0.00354832,-0.00255178,-0.000963022,0.000912798,0.00261124,
,10,1606844115,805262119, ,0.747586,-1.88026,-1.66653,0.365271,1.74154,-0.592479, ,0.00131986,0.00514974,0.00321986,0.000197276,-0.00147218,-0.00279754,
,11,1606844115,821164895, ,0.747607,-1.88018,-1.66648,0.365274,1.74151,-0.592524, ,-0.00164558,-0.000904975,-0.0004003,0.000139297,-0.000441577,-0.000472335,
,12,1606844115,837067671, ,0.74758,-1.88019,-1.66649,0.365276,1.74151,-0.592531, ,0.000943981,-0.00562855,-0.000102425,0.00104289,-0.000459128,0.00283435,
,13,1606844115,852970447, ,0.747595,-1.88028,-1.66649,0.365293,1.7415,-0.592486, ,-0.000430666,0.00422369,-0.000406145,-0.00124815,0.00246493,-0.00274466,
,14,1606844115,868873223, ,0.747589,-1.88022,-1.6665,0.365273,1.74154,-0.59253, ,-0.00107414,-0.00189281,-0.0017658,0.000879936,-0.000971868,0.000949651,
,15,1606844115,884775999, ,0.747571,-1.88025,-1.66652,0.365287,1.74152,-0.592515, ,0.000890553,0.00266248,0.00372184,-0.00238577,0.00100714,-0.000631809,
,16,1606844115,900678775, ,0.747586,-1.8802,-1.66647,0.365249,1.74154,-0.592525, ,-0.00107471,0.00111675,-0.00146035,0.00126546,-0.00179267,0.00179318,
,17,1606844115,916581551, ,0.747569,-1.88019,-1.66649,0.365269,1.74151,-0.592496, ,0.000107726,-0.00237199,0.00219807,0.000575176,0.00143448,0.00132566,
,18,1606844115,932484327, ,0.74757,-1.88022,-1.66645,0.365279,1.74153,-0.592475, ,0.00202362,-0.000543449,-0.00191033,-0.000872851,-0.00146548,-0.000892676,
,19,1606844115,948387103, ,0.747602,-1.88023,-1.66648,0.365265,1.74151,-0.592489, ,-0.00132118,0.00023704,-0.00308492,0.00178601,0.00041397,-0.00188163,
,20,1606844115,964289879, ,0.747581,-1.88023,-1.66653,0.365293,1.74152,-0.592519, ,0.00136528,-0.00181601,0.00297049,-0.00243222,0.00130956,0.000222949,
,21,1606844115,980192655, ,0.747603,-1.88026,-1.66649,0.365254,1.74154,-0.592516, ,-0.00201548,0.00311142,-0.000824653,0.000862817,-0.00125502,-0.000749365,
,22,1606844115,996095431, ,0.747571,-1.88021,-1.6665,0.365268,1.74152,-0.592528, ,0.00038017,-0.00236296,5.5549e-05,-0.000744644,0.000830251,0.00343366,
,23,1606844116,11998207, ,0.747577,-1.88025,-1.6665,0.365256,1.74153,-0.592473, ,0.00114494,-0.0010664,0.000583659,0.00249811,-0.00135225,-0.00346255,
,24,1606844116,27900983, ,0.747595,-1.88026,-1.66649,0.365296,1.74151,-0.592528, ,-0.00123596,0.00253444,-0.000637858,-0.00353853,0.000163679,0.00114831,
,25,1606844116,43803759, ,0.747576,-1.88022,-1.6665,0.36524,1.74151,-0.59251, ,-3.10272e-05,-0.000924987,-0.00113952,0.00200679,0.00280077,0.000734846,
,26,1606844116,59706535, ,0.747575,-1.88024,-1.66652,0.365272,1.74156,-0.592498, ,-8.76157e-06,0.00060044,0.00194007,-0.000414964,-0.00278848,-0.000655485,
,27,1606844116,75609311, ,0.747575,-1.88023,-1.66649,0.365265,1.74151,-0.592509, ,8.71459e-05,-0.000693817,-0.00128812,-0.000645069,-0.000814623,-0.000368833,
,28,1606844116,91512087, ,0.747576,-1.88024,-1.66651,0.365255,1.7415,-0.592514, ,0.0024728,0.00178246,0.00165967,0.00106582,0.00278798,0.00363821,
,29,1606844116,107414863, ,0.747616,-1.88021,-1.66648,0.365272,1.74154,-0.592457, ,-0.0019949,0.000176746,-0.00170295,-0.00105858,-0.00386874,-0.00452296,
,30,1606844116,123317639, ,0.747584,-1.88021,-1.66651,0.365255,1.74148,-0.592528, ,-1.99674e-06,0.000545912,0.00146343,0.00140179,0.00350546,0.00117979,
,31,1606844116,139220415, ,0.747584,-1.8802,-1.66648,0.365277,1.74154,-0.59251, ,-0.000589117,-0.00278102,-0.0020971,-0.000897164,-0.00492795,-0.00147121,
,32,1606844116,155123191, ,0.747575,-1.88024,-1.66652,0.365263,1.74146,-0.592533, ,0.00309043,-0.000354595,0.00116652,-0.00051725,0.00620023,0.00136479,
,33,1606844116,171025967, ,0.747624,-1.88025,-1.6665,0.365255,1.74156,-0.592511, ,-0.00160092,0.00255767,-0.00133364,0.00199775,0.000944862,0.000121223,
,34,1606844116,186928743, ,0.747598,-1.88021,-1.66652,0.365286,1.74157,-0.592509, ,-0.00306597,-0.00216206,0.0013401,-0.00127136,-0.0022968,0.000391093,
,35,1606844116,202831519, ,0.74755,-1.88024,-1.6665,0.365266,1.74154,-0.592503, ,0.00156371,-0.000457394,0.00114241,9.58114e-05,-0.000913911,-0.000465307,
,36,1606844116,218734295, ,0.747574,-1.88025,-1.66648,0.365268,1.74152,-0.592511, ,0.00153181,-0.00070146,4.6701e-05,0.000810345,-8.3067e-05,-0.000777656,
,37,1606844116,234637071, ,0.747599,-1.88026,-1.66648,0.365281,1.74152,-0.592523, ,-0.0022956,0.00125876,-0.000627361,-0.00224753,0.00125246,0.0014377,
,38,1606844116,250539847, ,0.747562,-1.88024,-1.66649,0.365245,1.74154,-0.5925, ,0.000690137,-0.000531404,0.000596548,0.00222555,-0.000550947,0.000680121,
,39,1606844116,266442623, ,0.747573,-1.88025,-1.66648,0.36528,1.74153,-0.592489, ,0.000162985,-0.000501745,0.00132955,-0.000770915,-2.6372e-05,0.000943154,
,40,1606844116,282345399, ,0.747576,-1.88026,-1.66646,0.365268,1.74153,-0.592474, ,-0.000105398,0.00479595,-0.00122688,0.000867746,0.00196395,-0.000894423,
,41,1606844116,298248175, ,0.747574,-1.88018,-1.66648,0.365282,1.74156,-0.592489, ,0.00259643,-0.00358951,-0.00256227,-0.0017531,-0.00351492,-0.000112481,
,42,1606844116,314150951, ,0.747615,-1.88024,-1.66652,0.365254,1.74151,-0.59249, ,-0.0029733,-5.96754e-05,0.003364,0.00127586,0.000443459,-0.00268319,
,43,1606844116,330053727, ,0.747568,-1.88024,-1.66647,0.365274,1.74151,-0.592533, ,-0.00119372,0.00182142,-0.00285555,0.000811664,0.00162491,0.0017694,
,44,1606844116,345956503, ,0.747549,-1.88021,-1.66651,0.365287,1.74154,-0.592505, ,0.00235315,-0.0024783,0.00153064,-0.000861399,-0.00128224,0.000182329,
